Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-12-21,3.0748,3.1031,3.0658,3.0981
2012-12-24,3.0918,3.1005,3.0739,3.0999
2012-12-26,3.094,3.1079,3.0852,3.1049
2012-12-27,3.099,3.0993,3.06,3.0793
2012-12-28,3.0744,3.096,3.0679,3.0806
2012-12-31,3.0894,3.1047,3.0776,3.0935
2013-01-02,3.0648,3.0917,3.0519,3.0874
2013-01-03,3.0953,3.1242,3.0903,3.1128
2013-01-04,3.1455,3.1728,3.1439,3.1531
2013-01-07,3.1564,3.1676,3.1433,3.1435
2013-01-08,3.1449,3.1557,3.1355,3.144
2013-01-09,3.1395,3.1541,3.1155,3.1219
2013-01-10,3.1197,3.1229,3.0794,3.0826
2013-01-11,3.0834,3.0944,3.0691,3.0748
2013-01-14,3.0732,3.0944,3.0726,3.0785
2013-01-15,3.0821,3.0935,3.0689,3.0838
2013-01-16,3.1021,3.1154,3.0925,3.1015
2013-01-17,3.0965,3.1021,3.076,3.0795
2013-01-18,3.0755,3.1317,3.0708,3.1174
2013-01-21,3.1192,3.1403,3.1161,3.1304
2013-01-22,3.1164,3.1445,3.112,3.1358
2013-01-23,3.1356,3.1463,3.1108,3.1333
2013-01-24,3.1236,3.1506,3.1207,3.1321
2013-01-25,3.1273,3.1273,3.0947,3.1
2013-01-28,3.1,3.1314,3.0997,3.1187
2013-01-29,3.1193,3.1339,3.1007,3.1031
2013-01-30,3.1036,3.1038,3.0873,3.0911
2013-01-31,3.1025,3.1082,3.0812,3.0876
2013-02-01,3.0835,3.0861,3.0393,3.0467
2013-02-04,3.0577,3.0943,3.0369,3.0889
2013-02-05,3.1011,3.1011,3.0662,3.0719
2013-02-06,3.078,3.1025,3.0696,3.0901
2013-02-07,3.0835,3.1225,3.0814,3.1133
2013-02-08,3.1106,3.1153,3.0959,3.1063
2013-02-11,3.0995,3.1124,3.0944,3.0955
2013-02-12,3.1036,3.1162,3.0909,3.1013
2013-02-13,3.1059,3.1103,3.0823,3.0885
2013-02-14,3.0964,3.1388,3.0948,3.1297
2013-02-15,3.1225,3.1503,3.1218,3.1348
2013-02-18,3.1351,3.146,3.1291,3.1338
2013-02-19,3.135,3.1444,3.1097,3.1099
2013-02-20,3.0993,3.1219,3.0936,3.1158
2013-02-21,3.139,3.1728,3.1354,3.1531
2013-02-22,3.1532,3.1641,3.1342,3.1534
2013-02-25,3.1508,3.161,3.1089,3.1431
2013-02-26,3.1835,3.1998,3.1695,3.1906
2013-02-27,3.1829,3.1904,3.1681,3.177
2013-02-28,3.1627,3.1797,3.1576,3.1696
2013-03-01,3.1735,3.1919,3.1647,3.1688
2013-03-04,3.182,3.1874,3.1747,3.183
2013-03-05,3.1709,3.1771,3.1615,3.1689
2013-03-06,3.1575,3.1957,3.1548,3.1918
2013-03-07,3.1897,3.194,3.1569,3.1662
2013-03-08,3.171,3.1869,3.1486,3.1811
2013-03-11,3.1759,3.1933,3.1703,3.1764
2013-03-12,3.182,3.1935,3.1665,3.1782
2013-03-13,3.1723,3.2027,3.1622,3.1897
2013-03-14,3.1919,3.2125,3.1853,3.193
2013-03-15,3.189,3.1972,3.1644,3.17
2013-03-18,3.2166,3.2233,3.1921,3.2033
2013-03-19,3.2029,3.2417,3.1987,3.2343
2013-03-20,3.2288,3.2308,3.2059,3.2188
2013-03-21,3.2253,3.2488,3.2226,3.246
2013-03-22,3.248,3.2509,3.2089,3.211
2013-03-25,3.1988,3.2484,3.192,3.2345
2013-03-26,3.235,3.2549,3.2304,3.2525
2013-03-27,3.2516,3.2766,3.2494,3.2695
2013-03-28,3.266,3.2811,3.2504,3.2566
2013-04-02,3.2498,3.2676,3.2435,3.2634
2013-04-03,3.2656,3.2722,3.2581,3.2664
2013-04-04,3.2684,3.2833,3.2478,3.2506
2013-04-05,3.2333,3.2444,3.1859,3.1938
2013-04-08,3.2017,3.2049,3.164,3.1683
2013-04-09,3.1609,3.1792,3.1384,3.1417
2013-04-10,3.1459,3.1499,3.1277,3.1341
2013-04-11,3.1321,3.1483,3.124,3.1286
2013-04-12,3.1356,3.157,3.1274,3.1281
2013-04-15,3.1479,3.1536,3.1299,3.1377
2013-04-16,3.1431,3.1584,3.1148,3.1181
2013-04-17,3.1195,3.1651,3.1096,3.1604
2013-04-18,3.1533,3.1634,3.1401,3.144
2013-04-19,3.1468,3.1492,3.1236,3.1416
2013-04-22,3.1389,3.161,3.133,3.145
2013-04-23,3.1498,3.1899,3.1382,3.1795
2013-04-24,3.1826,3.1994,3.1705,3.1904
2013-04-25,3.1784,3.194,3.1652,3.1863
2013-04-26,3.1908,3.1987,3.1861,3.1924
2013-04-29,3.1856,3.1857,3.1467,3.1633
2013-04-30,3.155,3.1748,3.1496,3.1593
2013-05-01,3.161,3.1669,3.1406,3.1539
2013-05-02,3.1603,3.1712,3.1341,3.1641
2013-05-03,3.1639,3.1712,3.1488,3.1598
2013-05-06,3.1562,3.1808,3.1525,3.1745
2013-05-07,3.1693,3.18,3.1546,3.1645
2013-05-08,3.16,3.1668,3.128,3.1358
2013-05-09,3.136,3.1514,3.1301,3.146
2013-05-10,3.1613,3.2079,3.1611,3.1924
2013-05-13,3.1906,3.2106,3.1862,3.2047
2013-05-14,3.1961,3.2184,3.1941,3.2134
2013-05-15,3.2182,3.257,3.2182,3.2558
2013-05-16,3.2495,3.2565,3.2313,3.2434
2013-05-17,3.2508,3.2624,3.2353,3.2552
2013-05-20,3.2445,3.2565,3.2345,3.2481
2013-05-21,3.2427,3.2577,3.2329,3.2335
2013-05-22,3.2352,3.2564,3.2077,3.2506
2013-05-23,3.26,3.2702,3.2373,3.2426
2013-05-24,3.2435,3.2504,3.2332,3.2481
2013-05-27,3.2433,3.2467,3.2364,3.2458
2013-05-28,3.2439,3.2597,3.2196,3.2571
2013-05-29,3.2674,3.2907,3.2562,3.2782
2013-05-30,3.2653,3.3023,3.2583,3.2804
2013-05-31,3.2775,3.3085,3.2517,3.2935
2013-06-03,3.2828,3.2948,3.2426,3.2571
2013-06-04,3.2541,3.2601,3.2281,3.2373
2013-06-05,3.2357,3.278,3.228,3.2762
2013-06-06,3.2696,3.2883,3.2346,3.2544
2013-06-07,3.2396,3.2679,3.1954,3.2018
2013-06-10,3.2186,3.2393,3.2129,3.2175
2013-06-11,3.2257,3.2351,3.2046,3.2096
2013-06-12,3.211,3.2131,3.1832,3.1944
2013-06-13,3.1878,3.204,3.1636,3.1669
2013-06-14,3.1592,3.1827,3.1518,3.1818
2013-06-17,3.1797,3.182,3.1553,3.1692
2013-06-18,3.1678,3.1928,3.162,3.1793
2013-06-19,3.1794,3.182,3.1714,3.1796
2013-06-20,3.2309,3.2938,3.2296,3.2799
2013-06-21,3.2685,3.3333,3.2531,3.3134
2013-06-24,3.3086,3.3293,3.3016,3.3162
2013-06-25,3.2964,3.317,3.2662,3.3068
2013-06-26,3.3089,3.3473,3.2988,3.338
2013-06-27,3.3241,3.3336,3.3068,3.3168
2013-06-28,3.2974,3.3356,3.296,3.3291
2013-07-01,3.3139,3.3313,3.3096,3.3178
2013-07-02,3.312,3.337,3.3003,3.3283
2013-07-03,3.3438,3.3605,3.3038,3.3114
2013-07-04,3.3051,3.338,3.3014,3.3068
2013-07-05,3.3115,3.3614,3.3095,3.3563
2013-07-08,3.3554,3.3672,3.3328,3.355
2013-07-09,3.3373,3.3831,3.3351,3.3778
2013-07-10,3.3759,3.3813,3.3605,3.3737
2013-07-11,3.2844,3.3374,3.28,3.3139
2013-07-12,3.2999,3.3204,3.279,3.2802
2013-07-15,3.2846,3.2979,3.2777,3.2832
2013-07-16,3.2708,3.2754,3.2291,3.2348
2013-07-17,3.2366,3.2488,3.2169,3.2306
2013-07-18,3.2361,3.2488,3.2308,3.244
2013-07-19,3.2243,3.2398,3.2201,3.221
2013-07-22,3.2153,3.2205,3.1874,3.1915
2013-07-23,3.1918,3.2075,3.1762,3.1792
2013-07-24,3.1815,3.2009,3.1687,3.1985
2013-07-25,3.1981,3.2241,3.1934,3.2071
2013-07-26,3.1798,3.1958,3.1753,3.1841
2013-07-29,3.1815,3.1923,3.1675,3.1698
2013-07-30,3.1728,3.1964,3.1693,3.1878
2013-07-31,3.1883,3.2133,3.1843,3.2018
2013-08-01,3.1974,3.2251,3.1916,3.2243
2013-08-02,3.2231,3.2249,3.1791,3.1864
2013-08-05,3.1829,3.1887,3.1725,3.1782
2013-08-06,3.1749,3.1822,3.1548,3.16
2013-08-07,3.1598,3.1757,3.1551,3.1555
2013-08-08,3.1508,3.1539,3.1253,3.128
2013-08-09,3.1256,3.1386,3.1245,3.1378
2013-08-12,3.1423,3.1536,3.1415,3.1487
2013-08-13,3.146,3.1697,3.1426,3.1639
2013-08-14,3.1567,3.1761,3.1549,3.1712
2013-08-15,3.1603,3.2063,3.1585,3.1861
2013-08-16,3.1648,3.1788,3.1541,3.1762
2013-08-19,3.1743,3.1859,3.1743,3.1831
2013-08-20,3.1809,3.1879,3.1395,3.149
2013-08-21,3.1499,3.176,3.1498,3.1687
2013-08-22,3.1801,3.1875,3.1735,3.1782
2013-08-23,3.1788,3.1821,3.1463,3.154
2013-08-26,3.1547,3.1675,3.1531,3.1653
2013-08-27,3.1656,3.1916,3.1656,3.1739
2013-08-28,3.1784,3.2263,3.1732,3.2084
2013-08-29,3.2152,3.2385,3.212,3.2335
2013-08-30,3.2275,3.2373,3.2139,3.2311
2013-09-02,3.2231,3.2291,3.2102,3.2255
2013-09-03,3.229,3.2541,3.228,3.2474
2013-09-04,3.2398,3.2494,3.223,3.2336
2013-09-05,3.2438,3.2838,3.2405,3.2791
2013-09-06,3.2722,3.2763,3.2438,3.2497
2013-09-09,3.245,3.25,3.2105,3.2195
2013-09-10,3.2063,3.2206,3.1953,3.2024
2013-09-11,3.2034,3.2065,3.1644,3.1665
2013-09-12,3.1629,3.1777,3.1582,3.163
2013-09-13,3.1759,3.1794,3.1552,3.165
2013-09-16,3.1388,3.1461,3.1274,3.1455
2013-09-17,3.1439,3.1618,3.1428,3.1518
2013-09-18,3.1537,3.1715,3.074,3.0821
2013-09-19,3.0821,3.1096,3.0609,3.1017
2013-09-20,3.1017,3.1335,3.0926,3.1233
2013-09-23,3.1225,3.1339,3.1141,3.1275
2013-09-24,3.1275,3.141,3.1189,3.1232
2013-09-25,3.1232,3.1299,3.1124,3.1172
2013-09-26,3.1172,3.14,3.116,3.1326
2013-09-27,3.1327,3.1368,3.1135,3.1212
2013-09-30,3.1287,3.1328,3.115,3.119
2013-10-01,3.119,3.1236,3.1025,3.1149
2013-10-02,3.1147,3.1254,3.0945,3.0947
2013-10-03,3.0948,3.0987,3.0776,3.0781
2013-10-04,3.0778,3.1031,3.0758,3.0979
2013-10-07,3.0956,3.1036,3.0847,3.0898
2013-10-08,3.0865,3.0921,3.0756,3.0878
2013-10-09,3.0874,3.1129,3.0801,3.1002
2013-10-10,3.0996,3.1109,3.0883,3.0898
2013-10-11,3.0898,3.0967,3.0806,3.0884
2013-10-14,3.0878,3.0932,3.0733,3.0813
2013-10-15,3.081,3.1014,3.0768,3.0826
2013-10-16,3.0822,3.0894,3.0725,3.0732
2013-10-17,3.0733,3.0777,3.0425,3.0438
2013-10-18,3.0437,3.0573,3.0412,3.046
2013-10-21,3.0446,3.0622,3.0431,3.048
2013-10-22,3.048,3.0581,3.0164,3.0207
2013-10-23,3.0207,3.0386,3.0185,3.0308
2013-10-24,3.0311,3.0382,3.0205,3.0245
2013-10-25,3.0245,3.039,3.0184,3.0255
2013-10-28,3.0256,3.0365,3.0231,3.0307
2013-10-29,3.0307,3.0472,3.027,3.0416
2013-10-30,3.0418,3.0519,3.0252,3.0443
2013-10-31,3.0443,3.0807,3.04,3.0753
2013-11-01,3.0765,3.1141,3.0746,3.111
2013-11-04,3.1033,3.1136,3.0871,3.0897
2013-11-05,3.0897,3.11,3.0871,3.102
2013-11-06,3.1019,3.1034,3.073,3.0823
2013-11-07,3.0823,3.1274,3.0773,3.1232
2013-11-08,3.1235,3.1471,3.1088,3.129
2013-11-11,3.1294,3.1451,3.1254,3.1383
2013-11-12,3.1382,3.1517,3.1218,3.1259
2013-11-13,3.1266,3.1346,3.1042,3.1079
2013-11-14,3.1078,3.1209,3.102,3.1096
2013-11-15,3.1098,3.1168,3.0938,3.102
2013-11-18,3.0986,3.1041,3.0825,3.0869
2013-11-19,3.0869,3.0982,3.0803,3.0862
2013-11-20,3.0864,3.1244,3.0759,3.1153
2013-11-21,3.1164,3.1274,3.1067,3.1085
2013-11-22,3.1085,3.1132,3.0937,3.0946
2013-11-25,3.0926,3.1097,3.0908,3.0998
2013-11-26,3.0998,3.1064,3.0894,3.0952
2013-11-27,3.0952,3.099,3.0852,3.0936
2013-11-28,3.0937,3.0978,3.0805,3.0821
2013-11-29,3.0824,3.094,3.0779,3.0931
2013-12-02,3.0894,3.1026,3.0819,3.0997
2013-12-03,3.0989,3.1029,3.085,3.0887
2013-12-04,3.0884,3.1015,3.0852,3.0859
2013-12-05,3.086,3.0907,3.058,3.0614
2013-12-06,3.0613,3.0785,3.0504,3.0532
2013-12-09,3.048,3.0576,3.0424,3.0437
2013-12-10,3.0442,3.0443,3.0285,3.0349
2013-12-11,3.034,3.039,3.0265,3.029
2013-12-12,3.0297,3.043,3.0269,3.037
2013-12-13,3.037,3.0479,3.0338,3.0404
2013-12-16,3.038,3.0416,3.0248,3.0304
2013-12-17,3.0295,3.0433,3.0266,3.0318
2013-12-18,3.0318,3.0481,3.0208,3.0443
2013-12-19,3.0448,3.0543,3.039,3.0419
2013-12-20,3.0412,3.0534,3.0319,3.0375
2013-12-23,3.0373,3.0433,3.0294,3.0324
2013-12-24,3.0326,3.0391,3.024,3.0265
2013-12-26,3.0246,3.0261,3.0134,3.0174
2013-12-27,3.0174,3.0223,2.9859,3.0159
2013-12-30,3.0096,3.0194,2.9989,3.0026
2013-12-31,3.0027,3.0219,2.998,3.018
2014-01-02,3.0143,3.0548,3.0115,3.046
2014-01-03,3.0466,3.0675,3.0445,3.0674
2014-01-06,3.0603,3.0721,3.0563,3.0579
2014-01-07,3.0593,3.0696,3.0575,3.0622
2014-01-08,3.0637,3.081,3.0574,3.0722
2014-01-09,3.0728,3.0796,3.0611,3.0668
2014-01-10,3.0664,3.0728,3.0317,3.0356
2014-01-13,3.032,3.0453,3.0266,3.0345
2014-01-14,3.0348,3.0435,3.0231,3.0253
2014-01-15,3.0255,3.0607,3.0248,3.0516
2014-01-16,3.0516,3.0677,3.0449,3.0572
2014-01-17,3.057,3.0785,3.0532,3.0756
2014-01-20,3.0746,3.0803,3.0596,3.0622
2014-01-21,3.0616,3.081,3.0611,3.0665
2014-01-22,3.0665,3.0767,3.0617,3.069
2014-01-23,3.0689,3.077,3.0464,3.05
2014-01-24,3.0485,3.0848,3.0448,3.0671
2014-01-27,3.0637,3.089,3.0599,3.0705
2014-01-28,3.0703,3.0769,3.0552,3.0623
2014-01-29,3.0622,3.105,3.0562,3.0898
2014-01-30,3.0898,3.1247,3.0854,3.1164
2014-01-31,3.1169,3.1556,3.1152,3.1495
2014-02-03,3.1499,3.157,3.127,3.1358
2014-02-04,3.1358,3.1404,3.107,3.1093
2014-02-05,3.1093,3.1145,3.0899,3.0911
2014-02-06,3.0907,3.1047,3.0688,3.072
2014-02-07,3.0734,3.0883,3.0597,3.0599
2014-02-10,3.0622,3.0691,3.0579,3.0592
2014-02-11,3.0592,3.0681,3.0476,3.0558
2014-02-12,3.0558,3.0723,3.0509,3.0568
2014-02-13,3.0568,3.0639,3.0366,3.0376
2014-02-14,3.0375,3.0427,3.0224,3.0241
2014-02-17,3.0219,3.028,3.0183,3.0204
2014-02-18,3.0204,3.0302,3.01,3.0114
2014-02-19,3.0109,3.0384,3.008,3.0316
2014-02-20,3.0316,3.055,3.0261,3.0345
2014-02-21,3.0339,3.0414,3.016,3.0202
2014-02-24,3.0191,3.0286,3.0175,3.0249
2014-02-25,3.0245,3.0278,3.0126,3.0181
2014-02-26,3.0181,3.0569,3.0169,3.0502
2014-02-27,3.0501,3.0685,3.028,3.0304
2014-02-28,3.0302,3.0382,3.0036,3.0102
2014-03-03,3.0312,3.0762,3.0255,3.0675
2014-03-04,3.0679,3.0718,3.0314,3.0438
2014-03-05,3.0439,3.0521,3.0376,3.0428
2014-03-06,3.0428,3.0459,3.0082,3.0102
2014-03-07,3.0101,3.0315,3.0096,3.0304
2014-03-10,3.0238,3.0403,3.0193,3.032
2014-03-11,3.0317,3.0465,3.0316,3.0447
2014-03-12,3.0447,3.0532,3.0323,3.0336
2014-03-13,3.0336,3.06,3.0225,3.053
2014-03-14,3.0534,3.0592,3.0308,3.0338
2014-03-17,3.0354,3.0517,3.0211,3.032
2014-03-18,3.032,3.0438,3.0149,3.0161
2014-03-19,3.0161,3.0464,3.011,3.0423
2014-03-20,3.0423,3.062,3.0352,3.0417
2014-03-21,3.0422,3.0509,3.0361,3.0424
2014-03-24,3.039,3.0483,3.0258,3.0318
2014-03-25,3.0318,3.0452,3.0235,3.0278
2014-03-26,3.0272,3.0361,3.0252,3.0292
2014-03-27,3.0292,3.0405,3.0213,3.0266
2014-03-28,3.0257,3.0395,3.0243,3.0305
2014-03-31,3.0287,3.037,3.0153,3.02
2014-04-01,3.02,3.0285,3.0185,3.0208
2014-04-02,3.0208,3.0315,3.0168,3.0246
2014-04-03,3.0246,3.0385,3.0213,3.0325
2014-04-04,3.0317,3.0414,3.0279,3.0376
2014-04-07,3.0353,3.0433,3.0288,3.0313
2014-04-08,3.0303,3.034,3.0146,3.0173
2014-04-09,3.0167,3.0256,3.0003,3.0014
2014-04-10,3.0014,3.0095,2.9981,3.0021
2014-04-11,3.0021,3.0169,2.9997,3.0096
2014-04-14,3.0159,3.0289,3.0134,3.0206
2014-04-15,3.0208,3.0375,3.0201,3.0275
2014-04-16,3.0271,3.0366,3.02,3.0283
2014-04-17,3.0283,3.0312,3.0206,3.0239
2014-04-21,3.0233,3.0297,3.0224,3.0257
2014-04-22,3.0256,3.0369,3.0251,3.0319
2014-04-23,3.0315,3.0356,3.023,3.027
2014-04-24,3.027,3.0379,3.0241,3.03
2014-04-25,3.0297,3.0433,3.0284,3.0423
2014-04-28,3.0385,3.0431,3.0305,3.0355
2014-04-29,3.0367,3.0399,3.0253,3.0322
2014-04-30,3.0321,3.0461,3.0228,3.0276
2014-05-02,3.0217,3.0419,3.0203,3.0295
2014-05-05,3.0271,3.0322,3.0255,3.0261
2014-05-06,3.0264,3.0277,3.0088,3.0106
2014-05-07,3.0106,3.0191,3.005,3.0074
2014-05-08,3.0073,3.0185,2.9943,3.016
2014-05-09,3.016,3.0412,3.0139,3.0391
2014-05-12,3.0361,3.0392,3.0295,3.0352
2014-05-13,3.0352,3.0531,3.033,3.0486
2014-05-14,3.0485,3.0558,3.0438,3.0504
2014-05-15,3.0502,3.0627,3.048,3.0552
2014-05-16,3.0555,3.0613,3.0517,3.0572
2014-05-19,3.0549,3.056,3.0482,3.0525
2014-05-20,3.0525,3.0618,3.051,3.0527
2014-05-21,3.0528,3.0642,3.0483,3.0485
2014-05-22,3.0486,3.0569,3.0396,3.0415
2014-05-23,3.0415,3.0559,3.0413,3.0454
2014-05-26,3.0462,3.0523,3.0421,3.0478
2014-05-27,3.0474,3.0544,3.0423,3.0499
2014-05-28,3.0495,3.0593,3.049,3.0525
2014-05-29,3.0525,3.056,3.0357,3.0393
2014-05-30,3.0395,3.0453,3.028,3.0321
2014-06-02,3.0327,3.0465,3.0313,3.0422
2014-06-03,3.0419,3.0484,3.0373,3.0448
2014-06-04,3.0448,3.0539,3.0297,3.0318
2014-06-05,3.0321,3.0455,3.0155,3.0197
2014-06-06,3.0195,3.0251,2.9987,2.9994
2014-06-09,2.9972,3.0213,2.9933,3.0147
2014-06-10,3.0152,3.0375,3.0138,3.0285
2014-06-11,3.0285,3.0426,3.0279,3.0291
2014-06-12,3.0294,3.0389,3.0275,3.0339
2014-06-13,3.0341,3.0489,3.0305,3.039
2014-06-16,3.0507,3.0686,3.0463,3.0486
2014-06-17,3.0486,3.0621,3.0458,3.0547
2014-06-18,3.0547,3.0611,3.0305,3.0312
2014-06-19,3.031,3.0482,3.0153,3.0451
2014-06-20,3.045,3.0728,3.0393,3.0659
2014-06-23,3.0649,3.0667,3.0492,3.0558
2014-06-24,3.0558,3.0601,3.0437,3.05
2014-06-25,3.05,3.0522,3.0303,3.0312
2014-06-26,3.0312,3.0578,3.0285,3.0451
2014-06-27,3.045,3.0509,3.0416,3.0438
2014-06-30,3.0411,3.0491,3.0323,3.0328
2014-07-01,3.0332,3.0424,3.032,3.0371
2014-07-02,3.0367,3.0431,3.0302,3.0317
2014-07-03,3.0313,3.0478,3.031,3.0413
2014-07-04,3.0412,3.0517,3.0397,3.0511
2014-07-07,3.045,3.0545,3.04,3.042
2014-07-08,3.042,3.0458,3.0253,3.0267
2014-07-09,3.0271,3.0349,3.0193,3.0221
2014-07-10,3.0221,3.0464,3.0188,3.04
2014-07-11,3.0398,3.0454,3.0366,3.0396
2014-07-14,3.0394,3.0456,3.0308,3.0341
2014-07-15,3.034,3.0501,3.0333,3.0449
2014-07-16,3.045,3.0569,3.0444,3.0537
2014-07-17,3.0538,3.0725,3.0516,3.0691
2014-07-18,3.0696,3.0706,3.0609,3.0655
2014-07-21,3.0616,3.07,3.0581,3.0616
2014-07-22,3.0625,3.0789,3.0606,3.07
2014-07-23,3.07,3.0742,3.0642,3.0691
2014-07-24,3.0684,3.0796,3.0675,3.0713
2014-07-25,3.0712,3.0859,3.0698,3.0841
2014-07-28,3.0806,3.0874,3.0777,3.0808
2014-07-29,3.0807,3.095,3.0793,3.0914
2014-07-30,3.0914,3.1108,3.0902,3.1
2014-07-31,3.0999,3.1219,3.0991,3.1173
2014-08-01,3.1174,3.1302,3.1059,3.1165
2014-08-04,3.1123,3.1146,3.1044,3.1051
2014-08-05,3.1051,3.1315,3.1008,3.1286
2014-08-06,3.1286,3.1592,3.1268,3.1347
2014-08-07,3.1347,3.1553,3.1299,3.1498
2014-08-08,3.1498,3.1574,3.128,3.1283
2014-08-11,3.1251,3.1393,3.1209,3.1302
2014-08-12,3.1303,3.1565,3.1293,3.1386
2014-08-13,3.1386,3.1452,3.1199,3.1307
2014-08-14,3.1306,3.1369,3.1116,3.1205
2014-08-15,3.1206,3.1424,3.1172,3.1372
2014-08-18,3.126,3.1382,3.1247,3.1283
2014-08-19,3.1281,3.1422,3.127,3.1371
2014-08-20,3.1372,3.1627,3.1352,3.1565
2014-08-21,3.1566,3.1631,3.1456,3.1482
2014-08-22,3.1479,3.1683,3.1447,3.1608
2014-08-25,3.1708,3.1709,3.1605,3.1682
2014-08-26,3.1681,3.1854,3.1622,3.1767
2014-08-27,3.1766,3.1856,3.1694,3.1791
2014-08-28,3.1785,3.2081,3.173,3.1998
2014-08-29,3.1993,3.2145,3.1909,3.2009
2014-09-01,3.2016,3.208,3.1971,3.1979
2014-09-02,3.1979,3.2128,3.1966,3.202
2014-09-03,3.2017,3.2062,3.1799,3.1871
2014-09-04,3.1863,3.2433,3.1849,3.2356
2014-09-05,3.2356,3.2419,3.2195,3.2234
2014-09-08,3.2213,3.2431,3.22,3.236
2014-09-09,3.236,3.263,3.236,3.2451
2014-09-10,3.2455,3.2596,3.2388,3.2456
2014-09-11,3.2451,3.2513,3.2354,3.2415
2014-09-12,3.2416,3.2508,3.2347,3.2443
2014-09-15,3.2364,3.2523,3.2336,3.238
2014-09-16,3.238,3.2473,3.2193,3.2274
2014-09-17,3.2284,3.2576,3.2189,3.2558
2014-09-18,3.2556,3.2645,3.2431,3.2478
2014-09-19,3.2478,3.2601,3.2414,3.256
2014-09-22,3.2571,3.2587,3.2468,3.2527
2014-09-23,3.2528,3.2529,3.2349,3.2444
2014-09-24,3.2447,3.2643,3.2417,3.2627
2014-09-25,3.261,3.2874,3.2594,3.2754
2014-09-26,3.2761,3.2976,3.2723,3.2955
2014-09-29,3.2933,3.3037,3.2862,3.2893
2014-09-30,3.289,3.3209,3.2831,3.3059
2014-10-01,3.3059,3.3211,3.3015,3.3058
2014-10-02,3.3058,3.3097,3.2874,3.2893
2014-10-03,3.2895,3.3506,3.2888,3.3478
2014-10-06,3.3421,3.3462,3.2957,3.2991
2014-10-07,3.2988,3.3235,3.2963,3.3006
2014-10-08,3.3008,3.3152,3.2741,3.2764
2014-10-09,3.2764,3.2971,3.2635,3.2895
2014-10-10,3.2889,3.3231,3.2837,3.3205
2014-10-13,3.3108,3.3125,3.279,3.2869
2014-10-14,3.2862,3.3261,3.2854,3.3158
2014-10-15,3.3157,3.3271,3.2627,3.2888
2014-10-16,3.2888,3.3251,3.2822,3.2993
2014-10-17,3.2998,3.318,3.2927,3.3026
2014-10-20,3.3051,3.3113,3.2955,3.2985
2014-10-21,3.2982,3.3178,3.2881,3.3154
2014-10-22,3.3154,3.3456,3.3123,3.3403
2014-10-23,3.3406,3.3584,3.3333,3.3401
2014-10-24,3.3398,3.3466,3.3195,3.3242
2014-10-27,3.3186,3.333,3.3115,3.324
2014-10-28,3.3241,3.3306,3.3062,3.3064
2014-10-29,3.307,3.3449,3.3035,3.3365
2014-10-30,3.3366,3.3642,3.3312,3.3373
2014-10-31,3.3373,3.3746,3.3355,3.3746
2014-11-03,3.3734,3.3922,3.3697,3.3776
2014-11-04,3.3766,3.3787,3.3585,3.3641
2014-11-05,3.3647,3.3984,3.3602,3.3862
2014-11-06,3.3859,3.4105,3.3652,3.4042
2014-11-07,3.4043,3.4215,3.3884,3.3915
2014-11-10,3.388,3.3966,3.3703,3.3937
2014-11-11,3.3937,3.4062,3.3744,3.379
2014-11-12,3.3786,3.3949,3.3715,3.3905
2014-11-13,3.3904,3.3995,3.3808,3.3927
2014-11-14,3.3929,3.4087,3.3684,3.3748
2014-11-17,3.3715,3.3901,3.358,3.387
2014-11-18,3.3872,3.3903,3.3577,3.3606
2014-11-19,3.3606,3.368,3.3462,3.3603
2014-11-20,3.3599,3.3694,3.3498,3.3551
2014-11-21,3.3553,3.395,3.3468,3.3887
2014-11-24,3.3925,3.3944,3.3683,3.3726
2014-11-25,3.3726,3.3796,3.3437,3.3486
2014-11-26,3.3461,3.3552,3.3337,3.3402
2014-11-27,3.3402,3.354,3.3366,3.3524
2014-11-28,3.3519,3.3659,3.3454,3.3602
2014-12-01,3.358,3.3682,3.339,3.3464
2014-12-02,3.3462,3.3628,3.3406,3.3594
2014-12-03,3.3595,3.3775,3.3578,3.3728
2014-12-04,3.373,3.3852,3.337,3.3572
2014-12-05,3.357,3.3909,3.3529,3.3824
2014-12-08,3.3838,3.3983,3.369,3.3767
2014-12-09,3.3767,3.3837,3.3408,3.3571
2014-12-10,3.3571,3.3648,3.3493,3.354
2014-12-11,3.3542,3.3736,3.3401,3.3634
2014-12-12,3.3632,3.37,3.346,3.3574
2014-12-15,3.3523,3.3663,3.3513,3.3603
2014-12-16,3.3603,3.3791,3.346,3.3689
2014-12-17,3.3689,3.4328,3.3687,3.432
2014-12-18,3.432,3.4664,3.4223,3.4582
2014-12-19,3.4579,3.4903,3.4541,3.4879
2014-12-22,3.4828,3.4864,3.4679,3.4821
2014-12-23,3.4827,3.5325,3.48,3.5285
2014-12-24,3.5285,3.5639,3.5225,3.5575
2014-12-26,3.5451,3.6086,3.5424,3.5908
2014-12-29,3.5883,3.5915,3.5146,3.5351
2014-12-30,3.5351,3.549,3.5118,3.5126
2014-12-31,3.5126,3.5501,3.502,3.5412
2015-01-02,3.5433,3.5864,3.537,3.5818
2015-01-05,3.5934,3.6174,3.5863,3.5907
2015-01-06,3.5897,3.6405,3.5826,3.6358
2015-01-07,3.6345,3.6471,3.6215,3.625
2015-01-08,3.6259,3.6524,3.621,3.628
